tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,preprocessed_text,sentiment_polarity
749160,299082,True,Wed Oct 11 18:51:41 +0000 2017,@163000 @VirginTrains It would be nice if we could choose a seat ... as you've been promising me for the last nine years or so!,,749158.0,@ 163000 @ virgintrains would nice could choose seat ... 've promising last nine years !,0.26666666666666666
442515,British_Airways,False,Tue Oct 10 14:52:53 +0000 2017,"@219907 Hi Sian, please be assured we do all we can to answer all our passengers as quickly as possible. Have you contacted our",,442514.0,"@ 219907 hi sian , please assured answer passengers quickly possible . contacted",0.0
578336,256144,True,Sat Dec 02 23:20:08 +0000 2017,"@airtel_care Thank you for your reply. 
This is my contact number 
09024869363","578335,578337",578338.0,@ airtel_care thank reply . contact number 09024869363,0.0
2863944,AirbnbHelp,False,Mon Nov 27 22:50:17 +0000 2017,@795518 We would like to investigate this further for you. Please DM us your email address associated with your account. Standing by to assist.,,2863945.0,@ 795518 would like investigate . please dm us email address associated account . standing assist .,0.0
447040,220898,True,Thu Nov 30 19:44:49 +0000 2017,@comcastcares This service is not for free.,447038,447041.0,@ comcastcares service free .,0.4
2675127,AmericanAir,False,Tue Oct 31 12:44:45 +0000 2017,"@133691 Good morning, Josh! We're thrilled you're enjoying our fabulous playlist. Thanks for flying with us.",,2675128.0,"@ 133691 good morning , josh ! 're thrilled 're enjoying fabulous playlist . thanks flying us .",0.515
1632371,222731,True,Sun Nov 05 20:08:46 +0000 2017,@AppleSupport I stopped by the Apple store and got it figured out. I had the wrong version of iOS,,1632370.0,@ applesupport stopped apple store got figured . wrong version ios,-0.5
494419,232896,True,Fri Dec 01 17:03:30 +0000 2017,@Safaricom_Care please help I have sent money to a wrong person,494418,,@ safaricom_care please help sent money wrong person,-0.5
662539,hulu_support,False,Thu Nov 23 01:33:12 +0000 2017,"@277856 We're here for you, Mike! Let's try: https://t.co/wAoEicy9CF. Call/chat if not resolved after those (https://t.co/6YdK7bvQN7).",662540,662541.0,"@ 277856 're , mike ! let 's try : call/chat resolved ( https : //t.co/6ydk7bvqn7 ) .",0.0
627405,268588,True,Sun Nov 26 13:17:01 +0000 2017,@AldiUK Thank you for your help. CS confirmed it is suitable for vegans and I made these mushroom ‘sausage’ rolls https://t.co/IPMHKBULbZ,627407,627404.0,@ aldiuk thank help . cs confirmed suitable vegans made mushroom ‘ sausage ’ rolls,0.47500000000000003
227201,125005,True,Thu Oct 05 07:15:45 +0000 2017,@115722 Do you know what update i am getting for the DVR box ^BAB,227199,227202.0,@ 115722 know update getting dvr box ^bab,0.0
2798204,CenturyLinkHelp,False,Tue Nov 21 22:00:02 +0000 2017,@780738 Try power cycling your modem. You should be good now. :) -Mike,2798202,2798205.0,@ 780738 try power cycling modem . good . : ) -mike,0.6
282476,AmazonHelp,False,Fri Oct 06 12:18:29 +0000 2017,@183299 have received from our social media escalations team for further assistance on this. (2/2)^AU,,282477.0,@ 183299 received social media escalations team assistance . ( 2/2 ) ^au,0.03333333333333333
2072129,AppleSupport,False,Sat Nov 25 14:40:01 +0000 2017,@612860 Thank you for reaching out to us. We're happy to help. Take a look here for more info on identifying and reporting phishing attempts:  https://t.co/LNMCdqt6fD,2072130,2072131.0,@ 612860 thank reaching us . 're happy help . take look info identifying reporting phishing attempts :,0.8
1919712,398224,True,Thu Oct 26 13:45:58 +0000 2017,@Tesco described as “easy peeler” though these small bits of peel beg to differ! https://t.co/LDTB8ZbruN,"1919711,1919713",,@ tesco described “ easy peeler ” though small bits peel beg differ !,0.060416666666666674
2774646,775442,True,Tue Nov 21 17:42:10 +0000 2017,@GWRHelp This is our reference GWRR171121BJGT. A taxi was the only form of transport at 11.50 pm and he only missed he’s train due to delays. Yet you will not refund the £45 spent on a taxi. Better for a 57 year old to freeze at a train station !!,2774648,2774645.0,@ gwrhelp reference gwrr171121bjgt . taxi form transport 11.50 pm missed ’ train due delays . yet refund £45 spent taxi . better 57 year old freeze train station ! !,0.1078125
679400,282108,True,Thu Nov 23 08:16:55 +0000 2017,@AskPlayStation In gift cards also USA billing address is required! I am really stuck please help!,,679397.0,@ askplaystation gift cards also usa billing address required ! really stuck please help !,0.25
2241824,AskeBay,False,Fri Nov 10 19:16:25 +0000 2017,"@198110 Some sellers do have warehouses that they ship from so they are allowed to do that. However, if the item is coming from a different location then advertised and it doesn’t get to them within the estimated delivery time, they are protected! ^JN",,2241825.0,"@ 198110 sellers warehouses ship allowed . however , item coming different location advertised ’ get within estimated delivery time , protected ! ^jn",0.0
2032261,ChaseSupport,False,Wed Oct 18 21:54:28 +0000 2017,@600946 We understand that having ATMs near you is important. We will share your feedback. ^AR,2032262,2032263.0,@ 600946 understand atms near important . share feedback . ^ar,0.25
1307294,425487,True,Tue Oct 17 23:47:03 +0000 2017,@AppleSupport Yup did restart. Also slid battery % off and on a few times. No change. No way battery is at 100% rn. Other ideas?,,1307292.0,@ applesupport yup restart . also slid battery times . change . way battery 100 % rn . ideas ?,0.0
1793208,Ask_Spectrum,False,Thu Oct 12 03:13:27 +0000 2017,@295360 I apologize for the inconvenience. If we can be of further assistance please feel free to reach out to us directl... https://t.co/1onZiFGHXI,"1793209,1793210,1793211",1793212.0,@ 295360 apologize inconvenience . assistance please feel free reach us directl ...,0.4
427193,idea_cares,False,Wed Oct 11 09:28:25 +0000 2017,"@199473 As per our recent telecon, your concern has been discussed and will be addressed.

Regards,
Richard.",,427191.0,"@ 199473 per recent telecon , concern discussed addressed . regards , richard .",0.0
531543,AmazonHelp,False,Sat Dec 02 10:42:30 +0000 2017,"@243139 Sorry to hear that, Hayley. Without revealing any personal information, can you tell me a bit more about the issue?^TI",531542,531544.0,"@ 243139 sorry hear , hayley . without revealing personal information , tell bit issue ? ^ti",-0.25
148193,149712,True,Fri Nov 24 10:58:48 +0000 2017,@AppleSupport is is 11.1.2 supposed to kill my iPhone 6??? Because it's on life support...,148192,,@ applesupport 11.1.2 supposed kill iphone 6 ? ? ? 's life support ...,0.0
2262715,658746,True,Thu Nov 09 16:04:29 +0000 2017,@SouthwestAir I’m not not stepping foot on another @SouthwestAir plane until you answer. $600+ paid and your employee rejects my ticket? Why?!?,2262714,2262716.0,@ southwestair ’ stepping foot another @ southwestair plane answer . $ 600+ paid employee rejects ticket ? ? ! ?,0.0
963447,176530,True,Sat Oct 14 03:41:17 +0000 2017,Currently being pulled over in an Uber. There is a first for everything.,963446,,currently pulled uber . first everything .,0.125
2000640,552732,True,Thu Nov 02 19:31:55 +0000 2017,@115993 @AskPayPal PayPal is telling me im not protected on a $300 transaction that shows they received the item and says they didnt approve,2000639,,@ 115993 @ askpaypal paypal telling im protected $ 300 transaction shows received item says didnt approve,0.0
2850466,792610,True,Mon Nov 27 18:05:31 +0000 2017,@116035 y'all stay fuckin my shit up.,2850465,,@ 116035 y'all stay fuckin shit .,-0.2
2051217,AdobeCare,False,Thu Oct 05 20:15:15 +0000 2017,"@606604 Hi Lauren, It is a known issue and the team is currently working for solution/workaround. Stay tuned. https://t.co/Dqb2l1xaQu ^AJ",,2051218.0,"@ 606604 hi lauren , known issue team currently working solution/workaround . stay tuned . ^aj",0.0
2724820,GreggsOfficial,False,Mon Nov 20 11:48:50 +0000 2017,@764221 They're scheduled for before 9am but they did arrive late today unfortunately!,2724821,2724822.0,@ 764221 're scheduled 9am arrive late today unfortunately !,-0.4625
2762699,AmazonHelp,False,Tue Nov 21 07:53:00 +0000 2017,@171091 I understand your concern. You may check the exchange eligibility options once the sale starts. ^JS,2762700,2762701.0,@ 171091 understand concern . may check exchange eligibility options sale starts . ^js,0.0
2583252,Uber_Support,False,Fri Nov 17 00:52:37 +0000 2017,@306482 Here to help! Send us a note via https://t.co/FF2YGTXUm8 so we can assist.,,2583250.0,@ 306482 help ! send us note via assist .,0.0
2232544,651375,True,Fri Nov 10 17:18:30 +0000 2017,@VirginTrains its very hot in coach B on the 16.03 from runcorn to euston. Can the heating be turned down a bit please?,2232543,,@ virgintrains hot coach b 16.03 runcorn euston . heating turned bit please ?,0.25
2660584,VirginAtlantic,False,Sat Nov 18 17:24:57 +0000 2017,@353546 It can take 14 days for a response from Customer Relations so you should hear soon. ^J,,2660585.0,@ 353546 take 14 days response customer relations hear soon . ^j,0.0
2491772,O2,False,Wed Nov 15 18:34:00 +0000 2017,"@711403 We're sorry for any inconvenience Victoria, we'd be sad to see you go. We're unable to guarantee a fault free service, but we'd always work hard to get things resolved ASAP. Have you registered for updates?",2491774,2491770.0,"@ 711403 're sorry inconvenience victoria , 'd sad see go . 're unable guarantee fault free service , 'd always work hard get things resolved asap . registered updates ?",-0.2783333333333334
2356521,AppleSupport,False,Mon Nov 13 20:43:26 +0000 2017,"@680769 We'd be glad to help out. If you're having to charge your battery that often, we'd like to take a look at usage to see if we can identify any problem areas. Let's meet up in DM so we can go more in-depth. Thanks! https://t.co/GDrqU22YpT",,2356517.0,"@ 680769 'd glad help . 're charge battery often , 'd like take look usage see identify problem areas . let 's meet dm go in-depth . thanks !",0.375
1038891,AskPayPal,False,Thu Oct 12 20:48:05 +0000 2017,@365808 I am sorry for my delay. I responded to your DM and I will be happy to help you through there. ^GA,1038892,824530.0,@ 365808 sorry delay . responded dm happy help . ^ga,0.15000000000000002
1124776,GWRHelp,False,Mon Oct 23 06:34:23 +0000 2017,@385214 Hi Matt. Apologies for the delay to your journey this morning. This is due to more trains than usual needing repairs at the same time. Rach,1124775,1124777.0,@ 385214 hi matt . apologies delay journey morning . due trains usual needing repairs time . rach,-0.1875
591644,259997,True,Sun Dec 03 16:56:39 +0000 2017,@Tesco descriptions BTW. No other reason,591640,,@ tesco descriptions btw . reason,0.0
689448,284753,True,Sat Nov 25 14:48:41 +0000 2017,@AmazonHelp This takes to amazon India https://t.co/7WplbzfEo8.. is that fine to send email there ?,689450,689447.0,@ amazonhelp takes amazon india fine send email,0.4166666666666667
274892,158236,True,Fri Oct 06 05:24:49 +0000 2017,"@115850 @115851 almost two week  but my issue is not yet resolved what you want Amazon ,  how long it take?? #buycottAmazonDiwalisale https://t.co/waGcw3gj0T","274890,274894,274895",,@ 115850 @ 115851 almost two week issue yet resolved want amazon long take ? ? # buycottamazondiwalisale,-0.05
2682323,754556,True,Tue Oct 31 16:18:46 +0000 2017,Does anyone have a code for a free Uber ride? Is that still a thing??,2682322,,anyone code free uber ride ? still thing ? ?,0.4
84567,ChaseSupport,False,Thu Nov 30 13:16:26 +0000 2017,@134609 I'd like to look into this and share your experience. Can you please DM your name &amp; zip? ^OP https://t.co/znUu1VJn9r,,84568.0,@ 134609 'd like look share experience . please dm name & amp ; zip ? ^op,0.0
1730633,522951,True,Tue Oct 17 18:59:45 +0000 2017,Wooooi @522950 nooo. Not another telco. https://t.co/ntS11Vm3ob,1730631,,wooooi @ 522950 nooo . another telco .,0.0
2835780,AppleSupport,False,Mon Nov 27 15:08:29 +0000 2017,@237792 We can work together on a solution. Tell us in DM whether you use iCloud Photo Library to get started. https://t.co/GDrqU22YpT,,2835781.0,@ 237792 work together solution . tell us dm whether use icloud photo library get started .,0.0
733345,295470,True,Wed Aug 02 06:09:34 +0000 2017,@GWRHelp The 7.05 from Twyford to London Paddington is again late again,733344,733346.0,@ gwrhelp 7.05 twyford london paddington late,-0.3
212592,166425,True,Wed Oct 04 17:00:33 +0000 2017,"@116072
How many times do I have to call you about the dozen screw ups on my account?! 
DM me, and fix your CSRs!
#businessfail",212591,,"@ 116072 many times call dozen screw ups account ? ! dm , fix csrs ! # businessfail",0.78125
588768,AmazonHelp,False,Sun Dec 03 16:12:00 +0000 2017,"@259154 Currently we do not have UPI for Amazon Pay, however I've noted your comments and forwarded them internally for improvements. ^BV",,588769.0,"@ 259154 currently upi amazon pay , however 've noted comments forwarded internally improvements . ^bv",0.0
394746,sprintcare,False,Mon Oct 09 17:57:19 +0000 2017,@204602 I am sorry you are having this issue I will be happy to assist you with resolution. -FR,394747,394748.0,@ 204602 sorry issue happy assist resolution . -fr,0.15000000000000002
1779338,534612,True,Wed Oct 11 17:39:27 +0000 2017,@HPSupport @116230 @122425 Pls provide any link to install,1779336,1779339.0,@ hpsupport @ 116230 @ 122425 pls provide link install,0.0
2518451,717383,True,Thu Nov 16 00:28:59 +0000 2017,@SpotifyCares Uhh sharing songs you’ve saved to your music but as an entire playlist to send to someone. Also being able to create a log in so I don’t have to use Facebook,2518453,2518450.0,@ spotifycares uhh sharing songs ’ saved music entire playlist send someone . also able create log ’ use facebook,0.25
199814,163135,True,Wed Oct 04 23:01:55 +0000 2017,@ChipotleTweets bring back the chorizo,199813,,@ chipotletweets bring back chorizo,0.0
130790,145528,True,Fri Nov 24 06:38:45 +0000 2017,@145529 @115850 . @AmazonHelp @115850 I was provided tha contact number 5632156987 by @145529 but I am unsuccessful in reaching out. When contacted there 3 beeps &amp; then it goes blank. @115850 @AmazonHelp you may yourself try and check it out. https://t.co/MZwmRHB9Ym,"130789,130791,130792,130793",,@ 145529 @ 115850 @ amazonhelp @ 115850 provided tha contact number 5632156987 @ 145529 unsuccessful reaching . contacted 3 beeps & amp ; goes blank . @ 115850 @ amazonhelp may try check .,0.0
285424,155617,True,Fri Oct 06 14:00:17 +0000 2017,@UPSHelp 2017 and you idiots cant even set a delivery window,285423,,@ upshelp 2017 idiots cant even set delivery window,-0.8
812493,AmazonHelp,False,Sat Nov 25 09:37:32 +0000 2017,"@313598 That's odd! I'm sorry to see the condition in which you've received this book.  You can initiate a return request here:https://t.co/dgreAZQ5qf Also, I've passed on your experience as feedback to the relevant team internally to ensure such instances aren't repeated. ^EM",812494,812495.0,"@ 313598 's odd ! 'm sorry see condition 've received book . initiate return request : https : //t.co/dgreazq5qf also , 've passed experience feedback relevant team internally ensure instances n't repeated . ^em",-0.07708333333333331
386927,AmericanAir,False,Mon Oct 09 13:21:17 +0000 2017,@207595 We see your DM and will respond there shortly.,,386928.0,@ 207595 see dm respond shortly .,0.0
2085970,AWSSupport,False,Fri Nov 03 17:52:00 +0000 2017,"@328878 Sorry for the trouble, Yves. Mind posting more details in our forums so our engineers can take a look? https://t.co/3XaANL37Jz ^JK",,2085971.0,"@ 328878 sorry trouble , yves . mind posting details forums engineers take look ? ^jk",-0.35
2063783,Ask_WellsFargo,False,Fri Oct 06 17:43:33 +0000 2017,"@610356 Since you're unable to report this over the phone, please DM us with more details about the matter (no account numbers). ^TL https://t.co/q1oBDuYAdh",,2063784.0,"@ 610356 since 're unable report phone , please dm us details matter ( account numbers ) . ^tl",-0.5
2553634,725264,True,Thu Nov 16 04:23:59 +0000 2017,"@725263 @ATT Try putting it in flight mode then turn that off,  if on cell",2553633,2523941.0,"@ 725263 @ att try putting flight mode turn , cell",0.0
757755,301084,True,Thu Oct 12 10:05:16 +0000 2017,@AmazonHelp @115851  sorry to bother you but Amazon did mentally harass with me specially for this product.Pls do the needful. Pls escalate till high,"757756,757757,757758,757759",757753.0,@ amazonhelp @ 115851 sorry bother amazon mentally harass specially product.pls needful . pls escalate till high,-0.020714285714285706
1289210,311499,True,Thu Oct 26 19:40:07 +0000 2017,"@AmericanAir gotta give thanks to gate agents (gate8 in Savannah) Jovanda, Cardea &amp; Kaitlyn. Helped us out a ton, made our travels great!",1289209,,"@ americanair got ta give thanks gate agents ( gate8 savannah ) jovanda , cardea & amp ; kaitlyn . helped us ton , made travels great !",0.6
2760131,772299,True,Tue Nov 21 01:51:56 +0000 2017,@115817 you suck!!! I’ve spent 4 hrs speaking to 4 diff people none of whom could get in touch with anyone who knows where my iPhone X is.Thanks for that! Enjoy my phone because I have no hopes of seeing it anytime soon.#ups #upssucks,2760130,,@ 115817 suck ! ! ! ’ spent 4 hrs speaking 4 diff people none could get touch anyone knows iphone x is.thanks ! enjoy phone hopes seeing anytime soon. # ups # upssucks,0.1375
2752065,AmazonHelp,False,Mon Nov 27 00:08:07 +0000 2017,"@770458 Olá, Mrs. Ackles! Que bom que você está gostando do nosso conteúdo. Já preparou pipoca? 🤔 ^CR https://t.co/NJ9Y5xnlLB",2752066,2752067.0,"@ 770458 olá , mrs. ackles ! que bom que você está gostando nosso conteúdo . já preparou pipoca ? 🤔 ^cr",0.0
1315907,British_Airways,False,Fri Oct 27 07:36:24 +0000 2017,@137808 help where we can. Please do let us know if you need any further assistance. 2/2 ^Claire,,1315908.0,@ 137808 help . please let us know need assistance . 2/2 ^claire,0.0
604782,263761,True,Wed Nov 29 22:44:50 +0000 2017,"@British_Airways 1st to board at LHW, last to board at IAH. Bags spread throughout the cabin which is difficult with a 4 month old. Cabin Crew were as helpful as they could be but ground crew demonstrated a huge difference in customer service to their UK counterparts.",604784,604781.0,"@ british_airways 1st board lhw , last board iah . bags spread throughout cabin difficult 4 month old . cabin crew helpful could ground crew demonstrated huge difference customer service uk counterparts .",1.3877787807814457e-17
906749,SouthwestAir,False,Sat Oct 21 00:38:56 +0000 2017,"@335295 We're sorry for the frustration, Sabrina. We appreciate your patience &amp; will do our best to make up some time in the air tonight. ^CT",906748,906750.0,"@ 335295 're sorry frustration , sabrina . appreciate patience & amp ; best make time air tonight . ^ct",0.25
1542966,AlaskaAir,False,Fri Nov 03 22:48:21 +0000 2017,@478014 I'm sorry about your delays today.  It's been quite a day here in the PNW.   -Julie,,1542967.0,@ 478014 'm sorry delays today . 's quite day pnw . -julie,-0.5
2271436,AmazonHelp,False,Thu Oct 19 18:44:25 +0000 2017,"@660843 Sorry to hear you're having issues with the tickets, Vic! By 'Chase them' do you mean you've reached out to that support team? ^JD",2271437,2271438.0,"@ 660843 sorry hear 're issues tickets , vic ! 'chase ' mean 've reached support team ? ^jd",-0.46875
2173068,434794,True,Thu Nov 09 10:19:06 +0000 2017,"@AskLyft hey friends, the temporary authorization was not refunded yet.... 15 days is so much time!!!!",2173067,,"@ asklyft hey friends , temporary authorization refunded yet .... 15 days much time ! ! ! !",0.48828125
744989,295406,True,Wed Oct 11 16:15:18 +0000 2017,"@LondonMidland Rugely Trent valley. Moving now, conflicting info. group of teens on now, really loud and rude. no conductor",744991,744988.0,"@ londonmidland rugely trent valley . moving , conflicting info . group teens , really loud rude . conductor",-0.09999999999999999
944852,339391,True,Sun Oct 22 13:09:21 +0000 2017,"@AmazonHelp Complaint still not resolved. Have written to cis@amazon, invetigate@ and account-assist @115821.in",944855,944851.0,"@ amazonhelp complaint still resolved . written cis @ amazon , invetigate @ account-assist @ 115821.in",-0.3
1516694,GloCare,False,Fri Nov 03 18:58:39 +0000 2017,"@449835 Dear OD, we are aware of the network situation in Ajah,and the issue is already receiving attention. We offer our apologies about this. ^GM",,1516692.0,"@ 449835 dear od , aware network situation ajah , issue already receiving attention . offer apologies . ^gm",0.25
1928250,UPSHelp,False,Fri Oct 27 19:06:30 +0000 2017,@573852 That is great news! Do you have the tracking number from that package so we can pass the compliment on to the driver? Please DM ^KM https://t.co/wKJHDXWGRQ,1928251,1928252.0,@ 573852 great news ! tracking number package pass compliment driver ? please dm ^km,1.0
1170469,Delta,False,Sun Oct 15 22:49:55 +0000 2017,@395288 Oh good! I'm glad it worked out! *TDL,,1170467.0,@ 395288 oh good ! 'm glad worked ! * tdl,0.75
2131166,627223,True,Wed Nov 08 20:20:09 +0000 2017,@AppleSupport And I did not change any settings,,2131164.0,@ applesupport change settings,0.0
741145,297257,True,Fri Oct 06 22:25:23 +0000 2017,@Delta have now been sitting for 3 hours on this plane awaiting take off. DL2826 JFK-MIA. Supposed to have left 3:48pm... not acceptable,"741144,741146",,@ delta sitting 3 hours plane awaiting take . dl2826 jfk-mia . supposed left 3:48pm ... acceptable,0.0
2251899,656005,True,Sun Oct 29 15:49:58 +0000 2017,@AmazonHelp Yeah. Your idiot driver can't locate my building. My big complex that gets Amazon packages daily in SEATTLE. YOUR HQ. SECOND TIME NOW.,"2251901,2251902",2251898.0,@ amazonhelp yeah . idiot driver ca n't locate building . big complex gets amazon packages daily seattle . hq . second time .,-0.22000000000000003
2349830,679212,True,Sun Oct 29 07:14:28 +0000 2017,丁度ハロウィン前のウィッグ購入だったからかAmazonさんに盛大に勘違いされている。違うよ、私はただウィッグが欲しかっただけなのよ。だからハロウィングッズオススメしなくていいです,2349829,,丁度ハロウィン前のウィッグ購入だったからかamazonさんに盛大に勘違いされている。違うよ、私はただウィッグが欲しかっただけなのよ。だからハロウィングッズオススメしなくていいです,0.0
6291,710497,True,Wed Nov 15 08:13:29 +0000 2017,@AirAsiaSupport I need help to change my booking information. The gener of my girlfriend from Mr. NGUYEN NGOC DIEP to Ms. NGUYEN NGOC DIEP. My booking number is TWVGHQ. https://t.co/6DH5BL3h9c,2487688,5965.0,@ airasiasupport need help change booking information . gener girlfriend mr. nguyen ngoc diep ms. nguyen ngoc diep . booking number twvghq .,0.0
439697,215662,True,Wed Oct 11 12:09:22 +0000 2017,@AmazonHelp Reverted but failed. Share correct email id,439698,439696.0,@ amazonhelp reverted failed . share correct email id,-0.5
407947,212248,True,Mon Oct 09 23:22:12 +0000 2017,@AppleSupport And after that it takes a couple minutes to finally start installing,407948,407946.0,@ applesupport takes couple minutes finally start installing,0.0
2002469,592124,True,Fri Nov 03 21:30:30 +0000 2017,@Tesco @62758  late night sandwich featuring some egg shell? 🍳 #tesco https://t.co/9qCxNhweyy,2002468,,@ tesco @ 62758 late night sandwich featuring egg shell ? 🍳 # tesco,-0.3
1577331,AppleSupport,False,Sat Nov 04 18:42:00 +0000 2017,@485855 Thank you for reaching out to us. We're happy help. Can you tell us if this happens when using a certain app or apps?,1577332,1577333.0,@ 485855 thank reaching us . 're happy help . tell us happens using certain app apps ?,0.5071428571428571
2513963,716347,True,Mon Oct 30 07:28:01 +0000 2017,"@115873 I have sent about 3 mails complaining about being over charged, a ceceipt shows N2,200 but i was debited N4,050.00.",2513962,,"@ 115873 sent 3 mails complaining charged , ceceipt shows n2,200 debited n4,050.00 .",0.0
2690257,756315,True,Sun Nov 19 15:38:46 +0000 2017,@115765 pls fix your trash game  https://t.co/TqzlxUKWG2,2690256,,@ 115765 pls fix trash game,-0.4
459474,224157,True,Mon Nov 27 18:02:53 +0000 2017,@118189 Really? https://t.co/hQusCVt0uI,459473,,@ 118189 really ?,0.2
22136,120830,True,Thu Nov 02 18:49:33 +0000 2017,"@ArgosHelpers have done, please PM back!!",,22135.0,"@ argoshelpers done , please pm back ! !",0.0
2593468,734453,True,Sun Nov 26 20:39:40 +0000 2017,"@371003 @SW_Help He's just been picking his nose, will probably be wiping that on the seat next!",,2593467.0,"@ 371003 @ sw_help 's picking nose , probably wiping seat next !",0.0
2161128,sainsburys,False,Thu Oct 19 11:28:50 +0000 2017,@634655 You're right Ray. Steven,,2161129.0,@ 634655 're right ray . steven,0.2857142857142857
2068335,115888,True,Wed Oct 04 14:31:59 +0000 2017,"For #WorldAnimalDay we've teamed up with some four-legged friends to bring you these paws-itively purr-fect playlists 🐷 🐶 😺

⬇️ THREAD ⬇️",2068334,,# worldanimalday 've teamed four-legged friends bring paws-itively purr-fect playlists 🐷 🐶 😺 ⬇️ thread ⬇️,0.0
2476619,707930,True,Wed Nov 15 15:27:11 +0000 2017,@O2 I am on a 4g contract and both my and my daughters phone have reverted to 3G... and I had to get new packages to fix the issue...have you got a system fault,2476621,2476617.0,@ o2 4g contract daughters phone reverted 3g ... get new packages fix issue ... got system fault,0.13636363636363635
599181,262122,True,Sun Dec 03 20:28:54 +0000 2017,@ChipotleTweets Of course!,599178,599182.0,@ chipotletweets course !,0.0
1824733,AmazonHelp,False,Wed Oct 18 04:25:32 +0000 2017,@547775 Contatta la nostra Assistenza cliccando qui: https://t.co/YtcS8zMWhk. ^MA,,1824734.0,@ 547775 contatta la nostra assistenza cliccando qui : ^ma,0.0
676775,281440,True,Wed Nov 22 23:00:29 +0000 2017,@281441 @281442 @131187 @247 @ATT Who is your cell provider now? I’m curious because I’m thinking of switching providers,676774,676776.0,@ 281441 @ 281442 @ 131187 @ 247 @ att cell provider ? ’ curious ’ thinking switching providers,-0.1
1550415,479862,True,Sat Nov 04 00:09:25 +0000 2017,"@115955 Also, it’s been repeating for almost 10 minutes.",1550414,1550416.0,"@ 115955 also , ’ repeating almost 10 minutes .",0.0
2273281,661267,True,Sat Nov 11 11:25:59 +0000 2017,@AmazonHelp Si esta todo correcto es vendido y gestionado por amazon,2273280,2273282.0,@ amazonhelp si esta todo correcto es vendido gestionado por amazon,0.0
779040,306044,True,Thu Oct 12 00:32:09 +0000 2017,Thanks to @British_Airways @122524 who found my missing spectacles and called me to confirm they had them. Superb!,779039,,thanks @ british_airways @ 122524 found missing spectacles called confirm . superb !,0.3333333333333333
2956241,Uber_Support,False,Wed Nov 29 19:22:19 +0000 2017,@816018 Here to help! Send us a note via https://t.co/1xM0TILvAI so our team can connect.,,2956242.0,@ 816018 help ! send us note via team connect .,0.0
2962544,UPSHelp,False,Wed Nov 29 21:24:39 +0000 2017,@394642 Pls DM the tracking numbers and we would be happy to check the status. ^SP https://t.co/wKJHDXWGRQ,,2962543.0,@ 394642 pls dm tracking numbers would happy check status . ^sp,0.8
1584033,SouthwestAir,False,Sat Nov 04 21:00:37 +0000 2017,"@485532 Apologies, Karen. We're working hard to reunite you with your bags soon. ^MS",,1584031.0,"@ 485532 apologies , karen . 're working hard reunite bags soon . ^ms",-0.2916666666666667
629011,269011,True,Wed Oct 04 08:06:35 +0000 2017,"@160984 @264110 @115900 @comcastcares Just letting you know it's here as well. I'm not sure what is going on, but we have no dns available. So it's an internal problem. Not State",629010,629012.0,"@ 160984 @ 264110 @ 115900 @ comcastcares letting know 's well . 'm sure going , dns available . 's internal problem . state",0.3
1519330,Ask_Spectrum,False,Fri Nov 03 16:45:25 +0000 2017,"@472392 I can look into this for you, can you please DM your account or primary phone number? ^JH",,1519328.0,"@ 472392 look , please dm account primary phone number ? ^jh",0.4
444349,220259,True,Wed Nov 22 09:31:44 +0000 2017,"@115830 , Why has your service become so bad lately, Customer service unable to deal with anything correctly and don’t know what’s what , very disappointed, will not be renewing my prime after 8 years of having it, 👍",444348,,"@ 115830 service become bad lately , customer service unable deal anything correctly ’ know ’ disappointed , renewing prime 8 years , 👍",-0.5625
1937976,291484,True,Wed Oct 18 12:48:11 +0000 2017,"I'm at McDonald's in Decatur, GA https://t.co/pUadVjMhiL",1937975,,"'m mcdonald 's decatur , ga",0.0
274186,idea_cares,False,Fri Oct 06 05:11:29 +0000 2017,"@181513 We are here to help.Please share with us your contact number and elaborate on your concern so we will address it. Rgds,Pradnya https://t.co/LBfZgLCSfr","274185,274187",274188.0,"@ 181513 help.please share us contact number elaborate concern address . rgds , pradnya",0.5
2115228,623594,True,Wed Nov 08 15:41:38 +0000 2017,"@VerizonSupport @115725 @115722 @116136 @comcastcares On hold on land line now 1 hr 2 min, cell 15 min. Unreal.",2115226,2115229.0,"@ verizonsupport @ 115725 @ 115722 @ 116136 @ comcastcares hold land line 1 hr 2 min , cell 15 min . unreal .",0.0
601016,ChipotleTweets,False,Sun Dec 03 21:19:00 +0000 2017,@262570 I have an idea: https://t.co/6Dc3jiaHLj -Whit,,601017.0,@ 262570 idea : -whit,0.0
1546040,478780,True,Sat Nov 04 06:54:52 +0000 2017,@AmazonHelp Yeah checking that update only I got to know that it hasn't been shipped. Something went wrong while sending the message then I guess.,"1546042,1546043",1546039.0,@ amazonhelp yeah checking update got know n't shipped . something went wrong sending message guess .,-0.5
1428459,451804,True,Thu Nov 02 00:14:34 +0000 2017,@AirAsiaSupport Why it's took so longgggggggggggggg,1428458,1428460.0,@ airasiasupport 's took longgggggggggggggg,0.0
291326,185369,True,Fri Oct 06 16:00:37 +0000 2017,@120533 c’est vraiment des incompétents,291325,,@ 120533 c ’ est vraiment des incompétents,0.0
